palavra_chave,forma_encontrada,classe,superficie,tabela,coluna,proposicao,proposicao_id,documento_id,documento_textual_id,tipo_documento,unidade_autora,data,ementa,trecho,endpoint_fonte,evidencia_local
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,REQ 1020/2023,17301,,,,,2023-11-16,"Requer a realização de Audiência Pública, no âmbito da Comissão de Fiscalização, Governança, Transparência e Controle, com a finalidade de debater a gestão do Banco de Brasília - BRB.","dataLimite"": null, ""descricaoProposicao"": ""1020/2023 - Requerimento"", ""ementa"": ""Requer a realização de Audiência Pública, no âmbito da Comissão de Fiscalização, Governança, Transparência e Controle, com a finalidade de debater a gestão do Banco de Brasília - BRB."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 17301, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuarioDisponibilizado"": null, ""idsMarcadores"": [], ""parecer"": null, ""pesqu",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/17301/documento/ativas,data/raw/documento-ativas/92ded665ab59bdb8.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 4260/2024,17926,,,,,2024-02-01,"Sugere ao Poder Executivo do Distrito Federal, por intermédio do Banco de Brasília – BRB, a instalação de Agência Bancária na Região Administrativa de Água Quente – RA XXXV. ","Sugere ao Poder Executivo do Distrito Federal, por intermédio do Banco de Brasília – BRB, a instalação de Agência Bancária na Região Administrativa de Água Quente – RA XXXV.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/17926/documento/ativas,data/raw/documento-ativas/a7cd9813750d3cc8.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 4260/2024,17926,,,,,2024-02-01,"Sugere ao Poder Executivo do Distrito Federal, por intermédio do Banco de Brasília – BRB, a instalação de Agência Bancária na Região Administrativa de Água Quente – RA XXXV. ",": null, ""autoria"": ""Deputado Eduardo Pedrosa"", ""dataAcesso"": null, ""dataLeitura"": ""2024-02-01"", ""dataLimite"": null, ""descricaoProposicao"": ""4260/2024 - Indicação"", ""ementa"": ""Sugere ao Poder Executivo do Distrito Federal, por intermédio do Banco de Brasília – BRB, a instalação de Agência Bancária na Região Administrativa de Água Quente – RA XXXV. "", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 17926, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"":",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/17926/documento/ativas,data/raw/documento-ativas/a7cd9813750d3cc8.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 4843/2024,19378,,,,,2024-04-24,"Sugere ao Poder Executivo do Distrito Federal, por intermédio do Banco de Brasília – BRB, a instalação de unidade do BRB Conveniência no Engenho das Lajes, no Gama - RA II.","Sugere ao Poder Executivo do Distrito Federal, por intermédio do Banco de Brasília – BRB, a instalação de unidade do BRB Conveniência no Engenho das Lajes, no Gama - RA II.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/19378/documento/ativas,data/raw/documento-ativas/fcc6d7501a90b9fd.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 4843/2024,19378,,,,,2024-04-24,"Sugere ao Poder Executivo do Distrito Federal, por intermédio do Banco de Brasília – BRB, a instalação de unidade do BRB Conveniência no Engenho das Lajes, no Gama - RA II.","ores"": null, ""autoria"": ""Deputado Max Maciel"", ""dataAcesso"": null, ""dataLeitura"": ""2024-04-24"", ""dataLimite"": null, ""descricaoProposicao"": ""4843/2024 - Indicação"", ""ementa"": ""Sugere ao Poder Executivo do Distrito Federal, por intermédio do Banco de Brasília – BRB, a instalação de unidade do BRB Conveniência no Engenho das Lajes, no Gama - RA II."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 19378, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": n",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/19378/documento/ativas,data/raw/documento-ativas/fcc6d7501a90b9fd.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 5000/2024,19648,,,,,2024-05-08,"Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, a instalação de uma agência do BRB próximo ao Fórum, na Região Administrativa do Itapoã - RA XXVIII.","Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, a instalação de uma agência do BRB próximo ao Fórum, na Região Administrativa do Itapoã - RA XXVIII.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/19648/documento/ativas,data/raw/documento-ativas/8f1fc40ede06e934.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 5000/2024,19648,,,,,2024-05-08,"Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, a instalação de uma agência do BRB próximo ao Fórum, na Região Administrativa do Itapoã - RA XXVIII.","no"": null, ""autores"": null, ""autoria"": ""Deputada Jaqueline Silva"", ""dataAcesso"": null, ""dataLeitura"": ""2024-05-08"", ""dataLimite"": null, ""descricaoProposicao"": ""5000/2024 - Indicação"", ""ementa"": ""Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, a instalação de uma agência do BRB próximo ao Fórum, na Região Administrativa do Itapoã - RA XXVIII."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 19648, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUs",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/19648/documento/ativas,data/raw/documento-ativas/8f1fc40ede06e934.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 5132/2024,19860,,,,,2024-05-22,"Sugere ao Poder Executivo a reinstalação de uma agência do BRB no P. Sul, em Ceilândia.  ","Sugere ao Poder Executivo a reinstalação de uma agência do BRB no P. Sul, em Ceilândia.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/19860/documento/ativas,data/raw/documento-ativas/a0c7a5f821938618.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 5132/2024,19860,,,,,2024-05-22,"Sugere ao Poder Executivo a reinstalação de uma agência do BRB no P. Sul, em Ceilândia.  ","{""ano"": null, ""autores"": null, ""autoria"": ""Deputado Joaquim Roriz Neto"", ""dataAcesso"": null, ""dataLeitura"": ""2024-05-22"", ""dataLimite"": null, ""descricaoProposicao"": ""5132/2024 - Indicação"", ""ementa"": ""Sugere ao Poder Executivo a reinstalação de uma agência do BRB no P. Sul, em Ceilândia.\n\n"", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 19860, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuarioDisponibilizado"": null, ""idsMarcadores"":",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/19860/documento/ativas,data/raw/documento-ativas/a0c7a5f821938618.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,REQ 1395/2024,19872,,,,,2024-05-21,Requer ao Banco de Brasília (BRB) informações acerca do Aviso de Consulta Pública nº 03/24.,Requer ao Banco de Brasília (BRB) informações acerca do Aviso de Consulta Pública nº 03/24.,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/19872/documento/ativas,data/raw/documento-ativas/95f3ecc84e040500.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,REQ 1395/2024,19872,,,,,2024-05-21,Requer ao Banco de Brasília (BRB) informações acerca do Aviso de Consulta Pública nº 03/24.,"{""ano"": null, ""autores"": null, ""autoria"": ""Deputada Jaqueline Silva"", ""dataAcesso"": null, ""dataLeitura"": ""2024-05-21"", ""dataLimite"": null, ""descricaoProposicao"": ""1395/2024 - Requerimento"", ""ementa"": ""Requer ao Banco de Brasília (BRB) informações acerca do Aviso de Consulta Pública nº 03/24."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 19872, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuarioDisponibiliza",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/19872/documento/ativas,data/raw/documento-ativas/95f3ecc84e040500.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 6282/2024,21957,,,,,2024-09-25,"Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, providências tendentes a concessão de linha de crédito especial destinada às famílias rurais que perderam suas moradias em decorrência das queimadas no Distrito Federal.  ","Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, providências tendentes a concessão de linha de crédito especial destinada às famílias rurais que perderam suas moradias em decorrência das queimadas no Distrito Federal.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/21957/documento/ativas,data/raw/documento-ativas/76c2f371d88755bb.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 6282/2024,21957,,,,,2024-09-25,"Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, providências tendentes a concessão de linha de crédito especial destinada às famílias rurais que perderam suas moradias em decorrência das queimadas no Distrito Federal.  ","l, ""autores"": null, ""autoria"": ""Deputado Pastor Daniel de Castro"", ""dataAcesso"": null, ""dataLeitura"": ""2024-09-25"", ""dataLimite"": null, ""descricaoProposicao"": ""6282/2024 - Indicação"", ""ementa"": ""Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, providências tendentes a concessão de linha de crédito especial destinada às famílias rurais que perderam suas moradias em decorrência das queimadas no Distrito Federal.\n\n"", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 21957, ""idAutoria"": nu",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/21957/documento/ativas,data/raw/documento-ativas/76c2f371d88755bb.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 6320/2024,22125,,,,,2024-10-01,"Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, a instalação de uma agência do BRB no Setor Habitacional Torto, na Região Administrativa do Plano Piloto - RA I.  ","Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, a instalação de uma agência do BRB no Setor Habitacional Torto, na Região Administrativa do Plano Piloto - RA I.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/22125/documento/ativas,data/raw/documento-ativas/87bc94dbc03b9164.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 6320/2024,22125,,,,,2024-10-01,"Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, a instalação de uma agência do BRB no Setor Habitacional Torto, na Região Administrativa do Plano Piloto - RA I.  ","no"": null, ""autores"": null, ""autoria"": ""Deputada Jaqueline Silva"", ""dataAcesso"": null, ""dataLeitura"": ""2024-10-01"", ""dataLimite"": null, ""descricaoProposicao"": ""6320/2024 - Indicação"", ""ementa"": ""Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, a instalação de uma agência do BRB no Setor Habitacional Torto, na Região Administrativa do Plano Piloto - RA I.\n\n"", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 22125, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnida",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/22125/documento/ativas,data/raw/documento-ativas/87bc94dbc03b9164.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 6502/2024,22503,,,,,2024-10-22,"SUGERE AO PODER EXECUTIVO DO DISTRITO FEDERAL, QUE ATRAVÉS DO BANCO REGIONAL DE BRASÍLIA (BRB), SEJA INSTALADA UMA AGÊNCIA BANCÁRIA DO BRB OU UMA UNIDADE DO BRB CONVENIÊNCIA NA COLÔNIA AGRÍCOLA 26 DE SETEMBRO NA REGIÃO ADMINISTRATIVA VICENTE PIRES.","SUGERE AO PODER EXECUTIVO DO DISTRITO FEDERAL, QUE ATRAVÉS DO BANCO REGIONAL DE BRASÍLIA (BRB), SEJA INSTALADA UMA AGÊNCIA BANCÁRIA DO BRB OU UMA UNIDADE DO BRB CONVENIÊNCIA NA COLÔNIA AGRÍCOLA 26 DE SETEMBRO NA REGIÃO ADMINISTRATIVA VICENTE PIRES.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/22503/documento/ativas,data/raw/documento-ativas/15c3095645cc890a.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 6502/2024,22503,,,,,2024-10-22,"SUGERE AO PODER EXECUTIVO DO DISTRITO FEDERAL, QUE ATRAVÉS DO BANCO REGIONAL DE BRASÍLIA (BRB), SEJA INSTALADA UMA AGÊNCIA BANCÁRIA DO BRB OU UMA UNIDADE DO BRB CONVENIÊNCIA NA COLÔNIA AGRÍCOLA 26 DE SETEMBRO NA REGIÃO ADMINISTRATIVA VICENTE PIRES.","""autoria"": ""Deputado Robério Negreiros"", ""dataAcesso"": null, ""dataLeitura"": ""2024-10-22"", ""dataLimite"": null, ""descricaoProposicao"": ""6502/2024 - Indicação"", ""ementa"": ""SUGERE AO PODER EXECUTIVO DO DISTRITO FEDERAL, QUE ATRAVÉS DO BANCO REGIONAL DE BRASÍLIA (BRB), SEJA INSTALADA UMA AGÊNCIA BANCÁRIA DO BRB OU UMA UNIDADE DO BRB CONVENIÊNCIA NA COLÔNIA AGRÍCOLA 26 DE SETEMBRO NA REGIÃO ADMINISTRATIVA VICENTE PIRES."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 22503, ""idAutoria"": null, ""idRelator"": null",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/22503/documento/ativas,data/raw/documento-ativas/15c3095645cc890a.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 6561/2024,22628,,,,,2024-10-29,"Sugere ao Poder Executivo a revitalização do Ponto de Encontro Comunitário - PEC no canteiro central da 1ª Avenida Norte, em frente ao BRB, em Samambaia.  ","Sugere ao Poder Executivo a revitalização do Ponto de Encontro Comunitário - PEC no canteiro central da 1ª Avenida Norte, em frente ao BRB, em Samambaia.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/22628/documento/ativas,data/raw/documento-ativas/5808364c250e090c.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 6561/2024,22628,,,,,2024-10-29,"Sugere ao Poder Executivo a revitalização do Ponto de Encontro Comunitário - PEC no canteiro central da 1ª Avenida Norte, em frente ao BRB, em Samambaia.  ","taAcesso"": null, ""dataLeitura"": ""2024-10-29"", ""dataLimite"": null, ""descricaoProposicao"": ""6561/2024 - Indicação"", ""ementa"": ""Sugere ao Poder Executivo a revitalização do Ponto de Encontro Comunitário - PEC no canteiro central da 1ª Avenida Norte, em frente ao BRB, em Samambaia.\n\n"", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 22628, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuarioDisponibilizado"": null, ""idsMarcadores"": [], ""pare",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/22628/documento/ativas,data/raw/documento-ativas/5808364c250e090c.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 6927/2024,150299,,,,,2024-12-04,"Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, a instalação de uma agência do BRB na QR 512 Conjunto 4 Samambaia Sul, na Região Administrativa de Samambaia - RA XII.  ","Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, a instalação de uma agência do BRB na QR 512 Conjunto 4 Samambaia Sul, na Região Administrativa de Samambaia - RA XII.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/150299/documento/ativas,data/raw/documento-ativas/e1c93bf123923bdc.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 6927/2024,150299,,,,,2024-12-04,"Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, a instalação de uma agência do BRB na QR 512 Conjunto 4 Samambaia Sul, na Região Administrativa de Samambaia - RA XII.  ","no"": null, ""autores"": null, ""autoria"": ""Deputada Jaqueline Silva"", ""dataAcesso"": null, ""dataLeitura"": ""2024-12-04"", ""dataLimite"": null, ""descricaoProposicao"": ""6927/2024 - Indicação"", ""ementa"": ""Sugere ao Poder Executivo, por intermédio do Banco de Brasília - BRB, a instalação de uma agência do BRB na QR 512 Conjunto 4 Samambaia Sul, na Região Administrativa de Samambaia - RA XII.\n\n"", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 150299, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, """,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/150299/documento/ativas,data/raw/documento-ativas/e1c93bf123923bdc.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 6979/2025,150566,,,,,2025-02-04,"Sugere ao Poder Executivo que, por intermédio da Secretaria de Transporte e Mobilidade do Distrito Federal e do BRB Mobilidade, implemente e/ou facilite o pagamento por meio dos cartões de banco físicos, na função débito, no Sistema de Bilhetagem Automática (SBA) adotado no Sistema de Transporte Púb","Sugere ao Poder Executivo que, por intermédio da Secretaria de Transporte e Mobilidade do Distrito Federal e do BRB Mobilidade, implemente e/ou facilite o pagamento por meio dos cartões de banco físicos, na função débito, no Sistema de Bilhetagem Automática (SBA) adotado no Sistema de Transporte Público Coletivo do Distrito Federal (STPC/DF).",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/150566/documento/ativas,data/raw/documento-ativas/f1f12656d48a73f4.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 6979/2025,150566,,,,,2025-02-04,"Sugere ao Poder Executivo que, por intermédio da Secretaria de Transporte e Mobilidade do Distrito Federal e do BRB Mobilidade, implemente e/ou facilite o pagamento por meio dos cartões de banco físicos, na função débito, no Sistema de Bilhetagem Automática (SBA) adotado no Sistema de Transporte Púb","putado Max Maciel"", ""dataAcesso"": null, ""dataLeitura"": ""2025-02-04"", ""dataLimite"": null, ""descricaoProposicao"": ""6979/2025 - Indicação"", ""ementa"": ""Sugere ao Poder Executivo que, por intermédio da Secretaria de Transporte e Mobilidade do Distrito Federal e do BRB Mobilidade, implemente e/ou facilite o pagamento por meio dos cartões de banco físicos, na função débito, no Sistema de Bilhetagem Automática (SBA) adotado no Sistema de Transporte Público Coletivo do Distrito Federal (STPC/DF).\n\n"", ""etapa"": ""Apresentaçã",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/150566/documento/ativas,data/raw/documento-ativas/f1f12656d48a73f4.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 8561/2025,153347,,,,,2025-07-21,"Sugere ao Ilustríssimo Senhor Presidente do Banco de Brasília – BRB a adoção de providências para a ativação das fontes ornamentais da Torre de TV e do Jardim Burle Marx, aos domingos e feriados, a partir das 7h, no Eixo Monumental, Região Administrativa do Plano Piloto (RA-I).","Sugere ao Ilustríssimo Senhor Presidente do Banco de Brasília – BRB a adoção de providências para a ativação das fontes ornamentais da Torre de TV e do Jardim Burle Marx, aos domingos e feriados, a partir das 7h, no Eixo Monumental, Região Administrativa do Plano Piloto (RA-I).",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153347/documento/ativas,data/raw/documento-ativas/a3640c12872d3677.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 8561/2025,153347,,,,,2025-07-21,"Sugere ao Ilustríssimo Senhor Presidente do Banco de Brasília – BRB a adoção de providências para a ativação das fontes ornamentais da Torre de TV e do Jardim Burle Marx, aos domingos e feriados, a partir das 7h, no Eixo Monumental, Região Administrativa do Plano Piloto (RA-I).","null, ""autores"": null, ""autoria"": ""Deputado Rogério Morro da Cruz"", ""dataAcesso"": null, ""dataLeitura"": ""2025-07-21"", ""dataLimite"": null, ""descricaoProposicao"": ""8561/2025 - Indicação"", ""ementa"": ""Sugere ao Ilustríssimo Senhor Presidente do Banco de Brasília – BRB a adoção de providências para a ativação das fontes ornamentais da Torre de TV e do Jardim Burle Marx, aos domingos e feriados, a partir das 7h, no Eixo Monumental, Região Administrativa do Plano Piloto (RA-I)."", ""etapa"": ""Apresentação"", ""habilitadoOnline""",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153347/documento/ativas,data/raw/documento-ativas/a3640c12872d3677.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,REQ 2208/2025,153854,,,,,2025-08-19,"Requer interstício de 1 (um) dia, para votação em 2º turno, do Projeto  de Lei 1.882, de 2025, que ""Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, incl","Requer interstício de 1 (um) dia, para votação em 2º turno, do Projeto de Lei 1.882, de 2025, que ""Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos soci",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153854/documento/ativas,data/raw/documento-ativas/78fd412bb9e042ed.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,REQ 2208/2025,153854,,,,,2025-08-19,"Requer interstício de 1 (um) dia, para votação em 2º turno, do Projeto  de Lei 1.882, de 2025, que ""Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, incl","ado Max Maciel"", ""dataAcesso"": null, ""dataLeitura"": ""2025-08-19"", ""dataLimite"": null, ""descricaoProposicao"": ""2208/2025 - Requerimento"", ""ementa"": ""Requer interstício de 1 (um) dia, para votação em 2º turno, do Projeto de Lei 1.882, de 2025, que \""Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos so",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153854/documento/ativas,data/raw/documento-ativas/78fd412bb9e042ed.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 9060/2025,154446,,,,,2025-09-23,"Sugere ao Poder Executivo, por meio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal - SEMOB/DF e do BRB Mobilidade, a devida e imediata sinalização adequada do posto de atendimento localizado no Terminal Rodoviário de Brazlândia.  ","Sugere ao Poder Executivo, por meio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal - SEMOB/DF e do BRB Mobilidade, a devida e imediata sinalização adequada do posto de atendimento localizado no Terminal Rodoviário de Brazlândia.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/154446/documento/ativas,data/raw/documento-ativas/2385e29cc6070701.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 9060/2025,154446,,,,,2025-09-23,"Sugere ao Poder Executivo, por meio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal - SEMOB/DF e do BRB Mobilidade, a devida e imediata sinalização adequada do posto de atendimento localizado no Terminal Rodoviário de Brazlândia.  ","Maciel"", ""dataAcesso"": null, ""dataLeitura"": ""2025-09-23"", ""dataLimite"": null, ""descricaoProposicao"": ""9060/2025 - Indicação"", ""ementa"": ""Sugere ao Poder Executivo, por meio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal - SEMOB/DF e do BRB Mobilidade, a devida e imediata sinalização adequada do posto de atendimento localizado no Terminal Rodoviário de Brazlândia.\n\n"", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 154446, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": n",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/154446/documento/ativas,data/raw/documento-ativas/2385e29cc6070701.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,REQ 2390/2025,155223,,,,,2025-11-10,Requer informações a respeito da atuação do BRB como agente financeiro oficial de fomento do Governo do Distrito Federal,Requer informações a respeito da atuação do BRB como agente financeiro oficial de fomento do Governo do Distrito Federal,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155223/documento/ativas,data/raw/documento-ativas/9baaf7fd0481905c.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,REQ 2390/2025,155223,,,,,2025-11-10,Requer informações a respeito da atuação do BRB como agente financeiro oficial de fomento do Governo do Distrito Federal,"{""ano"": null, ""autores"": null, ""autoria"": ""Deputado Fábio Felix"", ""dataAcesso"": null, ""dataLeitura"": ""2025-11-10"", ""dataLimite"": null, ""descricaoProposicao"": ""2390/2025 - Requerimento"", ""ementa"": ""Requer informações a respeito da atuação do BRB como agente financeiro oficial de fomento do Governo do Distrito Federal"", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 155223, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuar",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155223/documento/ativas,data/raw/documento-ativas/9baaf7fd0481905c.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 9388/2025,155232,,,,,2025-11-04,"Sugere ao Poder Executivo que promova, por meio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal - SEMOB/DF, da Secretaria de Estado da Educação - SEE e do BRB Mobilidade, a ampliação da quantidade de acessos diários e mensais concedidos aos beneficiários do Passe Livre Estudan","Sugere ao Poder Executivo que promova, por meio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal - SEMOB/DF, da Secretaria de Estado da Educação - SEE e do BRB Mobilidade, a ampliação da quantidade de acessos diários e mensais concedidos aos beneficiários do Passe Livre Estudantil, para adequar o benefício à realidade das atividades de formação e permanência estudantil.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155232/documento/ativas,data/raw/documento-ativas/50ca830e54fcfcb1.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 9388/2025,155232,,,,,2025-11-04,"Sugere ao Poder Executivo que promova, por meio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal - SEMOB/DF, da Secretaria de Estado da Educação - SEE e do BRB Mobilidade, a ampliação da quantidade de acessos diários e mensais concedidos aos beneficiários do Passe Livre Estudan",""", ""dataLimite"": null, ""descricaoProposicao"": ""9388/2025 - Indicação"", ""ementa"": ""Sugere ao Poder Executivo que promova, por meio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal - SEMOB/DF, da Secretaria de Estado da Educação - SEE e do BRB Mobilidade, a ampliação da quantidade de acessos diários e mensais concedidos aos beneficiários do Passe Livre Estudantil, para adequar o benefício à realidade das atividades de formação e permanência estudantil."", ""etapa"": ""Apresentação"", ""habilitadoOnlin",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155232/documento/ativas,data/raw/documento-ativas/50ca830e54fcfcb1.json
